  ISU IEM BUFKIT STATION LISTING 20230730 - MODIFIED BY KYLE J GILLETT
------------------------------------------------------------------------
Entries may be added, deleted, or edited, BUT FORMAT MUST BE MAINTAINED.
------------------------------------------------------------------------
NUM numbers must be sequential.      Coordinates are in decimal degrees.
------------------------------------------------------------------------

NUM,LAT,LON,ID,NAME,LOC,EL(m),NOTE
724856,   38.55,  -118.63,  KHTH, HAWTHORNE MUNICIPAL              , CA,       1285,0 NWS RNO 3-00
724860,   39.28,  -114.85,  KELY, ELY/YELLAND FLD                  , UA,       1909,0 FORMER NA110 TAF 2-99
724870,   37.62,  -114.52,  KP38, CALIENTE (AMOS)                  , NV,       1335,0 MOS/Weiss 2-99
724880,   39.50,  -119.78,  KRNO, RENO/CANNON INTL                 , NV,       1341,0 FOUS TAF 2-99
724890,   39.57,  -119.79,  KREV, RENO                             , UA,       1515,0 3-02
724915,   36.58,  -121.85,  KMRY, MONTEREY PENINSULA               , CA,       77  ,0 TAF 2-99
724917,   36.66,  -121.60,  KSNS, SALINAS MUNICIPAL                , CA,       26  ,0 TAF 2-99
724920,   37.90,  -121.25,  KSCK, STOCKTON METRO                   , CA,       8   ,0 TAF 2-99
724927,   37.70,  -121.82,  KLVK, LIVERMORE MUNICIPAL              , CA,       9999,0
724930,   37.73,  -122.22,  KOAK, OAKLAND                          , UA,       3   ,0 NA110 TAF 2-99
724940,   37.62,  -122.38,  KSFO, SAN FRANCISCO INTL               , CA,       5   ,0 FOUS TAF 2-99
724945,   37.37,  -121.93,  KSJC, SAN JOSE INTL ARPT               , CA,       17  ,0 TAF 2-99
724957,   38.52,  -122.82,  KSTS, SANTA ROSA (AWOS)                , CA,       38  ,0 TAF 2-99
725010,   40.87,   -72.86,  OKX , BROOKHAVEN                       , NY,       20  ,0 NEW UPA
725020,   40.70,   -74.17,  KEWR, NEWARK INTL AIRPORT              , NJ,       9   ,0 TAF 2-99
725025,   40.84,   -74.07,  KTEB, TETERBORO AIRPORT                , NJ,       3   ,0 TAF 2-99
725030,   40.77,   -73.90,  KLGA, NEW YORK/LA GUARDIA              , NY,       9   ,0 FOUS TAF 2-99
725035,   40.80,   -73.10,  KISP, ISLIP/MACARTHUR                  , NY,       30  ,0 TAF 2-99
725036,   41.63,   -73.87,  KPOU, POUGHKEEPSIE                     , NY,       51  ,0 3-93 TAF 2-99
725037,   41.07,   -73.69,  KHPN, WHITE PLAINS                     , NY,       134 ,0 TAF 2-99
725038,   41.50,   -74.10,  KSWF, NEWBURGH/STEWART                 , NY,       150 ,0 METAR/TAF 2-99
725040,   41.17,   -73.12,  KBDR, BRIDGEPORT/SIKORSKI              , CT,       5   ,0 TAF 2-99
725045,   41.27,   -72.87,  KHVN, NEW HAVEN/TWEED                  , CT,       4   ,0 METAR/TAF 2-99
725046,   41.33,   -72.05,  KGON, GROTON/NEW LONDON                , CT,       3   ,0 METAR/TAF 2-99
725058,   41.17,   -71.58,  BID , BLOCK ISLAND (AWOS)              , RI,       33  ,0 T. Salem 2-99
725060,   41.65,   -70.52,  FMH , S                                , GB,       40  ,0
725063,   41.25,   -70.07,  KACK, NANTUCKET MEMORIAL               , MA,       15  ,0 TAF 2-99
725064,   41.92,   -70.73,  KPYM, PLYMOUTH                         , MA,       45  ,0 NEPS 6-02
725065,   41.68,   -70.97,  KEWB, NEW BEDFORD MUNI                 , MA,       24  ,0 METAR/TAF 2-99
725067,   41.67,   -70.28,  KHYA, HYANNIS/POLANDO FLD              , MA,       16  ,0 TAF 2-99
725070,   41.73,   -71.43,  KPVD, PROVIDENCE/GREEN                 , RI,       19  ,0 TAF 2-99
725074,   41.60,   -71.42,  KOQU, N. KINGSTON/QUONSET              , RI,       6   ,0 METAR/TAF 2-99
725080,   41.93,   -72.68,  KBDL, HARTFORD/BRADLEY                 , CT,       55  ,0 TAF 2-99
725084,   41.73,   -72.18,  IJD , WILLIMANTIC                      , CT,       76  ,0 User Rqst 3-00
725085,   42.57,   -72.27,  KORE, ORANGE (ASOS)                    , MA,       164 ,0 NEPS 6-02
725087,   41.73,   -72.65,  KHFD, HARTFORD/BRAINARD                , CT,       6   ,0 TAQ SITE 6-02
725088,   42.58,   -70.92,  KBVY, BEVERLY MUNICIPAL                , MA,       33  ,0 METAR/TAF 2-99
725090,   42.37,   -71.03,  KBOS, BOSTON/LOGAN INTL                , MA,       9   ,0 FOUS TAF 2-99
725095,   42.27,   -71.87,  KORH, WORCESTER (AMOS)                 , MA,       308 ,0 TAF 2-99
725103,   40.38,   -75.97,  KRDG, READING/SPAATZ FLD               , PA,       105 ,0 TAF 2-99
725115,   40.20,   -76.76,  KMDT, MIDDLETOWN/OLMSTED               , PA,       94  ,0 TAF 2-99
725116,   40.12,   -76.29,  KLNS, LANCASTER                        , PA,       123 ,0 TAF 5-11
725125,   41.18,   -78.90,  KDUJ, DU BOIS (AWOS)                   , PA,       554 ,0 PSU STDY 9/96-9/97 TAF 2-99
725126,   40.30,   -78.32,  KAOO, ALTOONA/BLAIR CO.                , PA,       458 ,0 FOUS 3-93 TAF 2-99
725127,   40.32,   -78.83,  KJST, JOHNSTOWN/CAMBRIA                , PA,       696 ,0 TAF 2-99
725128,   40.84,   -77.85,  KUNV, STATE COLLEGE                    , PA,       378 ,0 TAF 2-99
725130,   41.33,   -75.73,  KAVP, WILKES-BARRE/SCRANT              , PA,       289 ,0 LES FRCSTNG 9/96 TAF 2-99
725140,   41.25,   -76.92,  KIPT, WILLIAMSPORT                     , PA,       160 ,0 FOUS TAF 2-99
725145,   41.70,   -74.80,  KMSV, MONTICELLO                       , NY,       428 ,0 Usr Rqst 8-09
725150,   42.22,   -75.98,  KBGM, BINGHAMTON/BROOME                , NY,       497 ,0 TAF 2-99
725155,   42.48,   -76.44,  KITH, ITHACA/TOMPKINS CO.              , NY,       335 ,0 TAF 2-99
725156,   42.17,   -76.90,  KELM, ELMIRA/CORNING RGNL              , NY,       291 ,0 LES FRCSTNG 9/96 TAF 2-99
725165,   43.53,   -72.95,  RUT , RUTLAND STATE(AWOS)              , VT,       240 ,0 ERHQ 8-97
725170,   40.65,   -75.43,  KABE, ALLENTOWN-BETHLEHEM              , PA,       117 ,0 TAF 2-99
725180,   42.75,   -73.80,  KALB, ALBANY COUNTY ARPT               , UA,       89  ,0 NA110 FOUS TAF 2-99
725185,   43.33,   -73.62,  KGFL, GLEN FALLS/WARREN                , NY,       100 ,0 TAF 2-99
725186,   44.68,   -75.47,  OGS , OGDENSBURG INTL                  , NY,       91  ,0 ERHQ 8-97
725190,   43.12,   -76.12,  KSYR, SYRACUSE/HANCOCK                 , NY,       124 ,0 FOUS TAF 2-99
725197,   43.15,   -75.37,  KUCA, UTICA/ONEIDA CO.                 , NY,       226 ,0 TAF 2-99
725200,   40.50,   -80.22,  KPIT, PITTSBURGH INTL                  , UA,       373 ,0 NA110 FOUS TAF 2-99
725204,   40.77,   -80.40,  KBVI, BEAVER FALLS ARPT                , PA,       382 ,0 TAF 2-99
725205,   40.34,   -79.93,  KAGC, PITTSBURGH/ALLEGHEN              , PA,       382 ,0 TAF 2-99
725207,   40.28,   -79.40,  KLBE, LATROBE/WESTMORLAND              , PA,       361 ,0 TAF 2-99
725210,   40.91,   -81.43,  KCAK, AKRON-CANTON RGNL                , OH,       377 ,0 TAF 2-99
725235,   42.15,   -79.26,  KJHW, JAMESTOWN (AWOS)                 , NY,       525 ,0 TAF 2-99
725240,   41.42,   -81.87,  KCLE, CLEVELAND/HOPKINS                , OH,       245 ,0 TAF 2-99
725246,   40.82,   -82.52,  KMFD, MANSFIELD/LAHM MUNI              , OH,       395 ,0 TAF 2-99
725250,   41.27,   -80.67,  KYNG, YOUNGSTOWN MUNI                  , OH,       361 ,0 TAF 2-99
725260,   42.08,   -80.18,  KERI, ERIE INTL AIRPORT                , PA,       225 ,0 3-93 TAF 2-99
725266,   41.80,   -78.62,  KBFD, BRADFORD REGIONAL                , PA,       653 ,0 PSU STDY 9/96-9/97 TAF 2-99
725267,   41.38,   -79.87,  KFKL, FRANKLIN(AWOS)                   , PA,       469 ,0 TAF 2-99
725280,   42.93,   -78.73,  KBUF, BUFFALO INTL ARPT                , UA,       215 ,0 NA110 FOUS TAF 2-99
725287,   43.10,   -78.94,  KIAG, NIAGARA FALLS INTL               , NY,       180 ,0 TAF 2-99
725290,   43.12,   -77.67,  KROC, ROCHESTER/MONROE CO              , NY,       169 ,0 T. Salem 2-99 TAF 2-99
725300,   41.98,   -87.90,  KORD, CHICAGO/O'HARE ARPT              , IL,       205 ,0 FOUS TAF 2-99
725305,   41.92,   -88.25,  KDPA, W. CHICAGO/DU PAGE               , IL,       231 ,0 TAF 2-99
725315,   40.03,   -88.28,  KCMI, CHAMPAIGN/URBANA                 , IL,       230 ,0 TAF 2-99
725316,   39.83,   -88.87,  KDEC, DECATUR AIRPORT                  , IL,       208 ,0 TAF 2-99
725320,   40.66,   -89.68,  KPIA, PEORIA REGIONAL                  , UA,       202 ,0 FORMER NA110 TAF 2-99
725326,   41.74,   -89.68,  KSQI, STERLING/ROCK FALLS              , IL,       9999,0
725330,   41.00,   -85.20,  KFWA, FORT WAYNE/BAER FLD              , IN,       252 ,0 TAF 2-99
725336,   40.25,   -85.40,  MIE , MUNCIE/JOHNSON FLD               , IN,       286 ,0 DiStefano 2-99
725337,   41.62,   -87.42,  KGYY, GARY                             , IN,       179 ,0 TAF 1-01
725340,   41.78,   -87.75,  KMDW, CHICAGO/MIDWAY                   , IL,       190 ,0 TAF 2-99
725346,   41.87,   -87.60,  KCGX, CHICAGO/MEIGS                    , IL,       181 ,0 METAR/TAF 2-99
725350,   41.70,   -86.32,  KSBN, SOUTH BEND/ST. JOE               , IN,       236 ,0 3-93 TAF 2-99
725360,   41.60,   -83.80,  KTOL, TOLEDO EXPRESS                   , OH,       211 ,0 TAF 2-99
725366,   41.02,   -83.67,  KFDY, FINDLAY(AWOS)                    , OH,       247 ,0 3-93 TAF 2-99
725370,   42.23,   -83.33,  KDTW, DETROIT METRO                    , MI,       202 ,0 FOUS TAF 2-99
725375,   42.42,   -83.02,  KDET, DETROIT CITY ARPT                , MI,       191 ,0 TAF 2-99
725384,   42.92,   -82.53,  KPHN, ST.CLAIR COUNTY INT              , MI,       198 ,0 METAR/TAF 2-99
725387,   47.45,   -87.90,  KP59, COPPER HARBOR                    , MI,       190 ,0 NWS KMQT 12-01
725390,   42.77,   -84.60,  KLAN, LANSING/CAPITAL                  , MI,       266 ,0 TAF 2-99
725395,   42.27,   -84.47,  KJXN, JACKSON/REYNOLDS                 , MI,       305 ,0 TAF 2-99
725396,   42.30,   -85.25,  KBTL, BATTLE CREEK                     , MI,       290 ,0 TAF 2-99
725430,   42.20,   -89.10,  KRFD, ROCKFORD                         , IL,       226 ,0 TAF 2-99
725440,   41.45,   -90.52,  KMLI, MOLINE/QUAD CITY                 , IL,       181 ,0 TAF 2-99
725450,   41.88,   -91.70,  KCID, CEDAR RAPIDS MUNI                , IA,       265 ,0 GCIP 9-95 TAF 2-99
725455,   40.78,   -91.13,  KBRL, BURLINGTON MUNI                  , IA,       213 ,0 TAF 2-99
725460,   41.53,   -93.65,  KDSM, DES MOINES INTL                  , IA,       294 ,0 FOUS TAF 2-99
725465,   41.10,   -92.45,  KOTM, OTTUMWA INDUSTRIAL               , IA,       258 ,0 TAF 2-99
725467,   40.75,   -95.41,  KSDA, SHENANDOAH                       , IA,       9999,0
725470,   42.40,   -90.70,  KDBQ, DUBUQUE MUNICIPAL                , IA,       329 ,0 3-93 TAF 2-99
725476,   43.28,   -91.74,  KDEH, DECORAH                          , IA,       9999,0
725480,   42.55,   -92.40,  KALO, WATERLOO MUNICIPAL               , IA,       268 ,0 TAF 2-99
725485,   43.15,   -93.33,  KMCW, MASON CITY MUNI                  , IA,       370 ,0 TAF 2-99
725490,   42.55,   -94.20,  KFOD, FORT DODGE                       , IA,       355 ,0 Usr Rqst 12-12
725496,   42.60,   -95.23,  SLB , STORM LAKE                       , IA,       454 ,0 SPC 8-09
725500,   41.30,   -95.90,  KOMA, OMAHA/EPPLEY FIELD               , NE,       299 ,0 TAF 2-99
725510,   40.84,   -96.75,  KLNK, LINCOLN MUNICIPAL                , NE,       362 ,0 GCIP 9-95 TAF 2-99
725515,   40.30,   -96.75,  KBIE, BEATRICE                         , NE,       9999,0
725520,   40.97,   -98.32,  KGRI, GRAND ISLAND(AWOS)               , NE,       566 ,0 TAF 2-99
725524,   41.62,   -98.95,  ODX , ORD/SHARP FIELD (ASOS)           , NE,       631 ,0 SPC 8-09
725526,   40.73,   -99.00,  KEAR, KEARNEY                          , NE,       9999,0
725533,   40.08,   -95.60,  FNB , FALLS CITY/BRENNER               , NE,       300 ,0 NWS OKX 2-06
725555,   41.44,   -99.64,  KBBW, BROKEN BOW                       , NE,       9999,0
725560,   41.98,   -97.43,  KOFK, NORFOLK/STEFAN FLD               , NE,       473 ,0 TAF 2-99
725565,   41.45,   -97.34,  KOLU, COLUMBUS                         , NE,       9999,0
725566,   42.47,   -98.69,  KONL, O'NEILL                          , NE,       9999,0
725570,   42.40,   -96.38,  KSUX, SIOUX CITY MUNI                  , IA,       336 ,0 TAF 2-99
725580,   41.32,   -96.37,  OAX , OMAHA/VALLEY                     , NE,       350 ,0 NEW UPA
725610,   41.10,  -102.98,  SNY , SIDNEY MUNI (ASOS)               , NE,       1312,0 3-93
725620,   41.13,  -100.68,  KLBF, N. PLATTE/LEE BIRD               , UA,       849 ,0 NA110 FOUS TAF 2-99
725626,   40.51,  -101.62,  KIML, IMPERIAL                         , NE,       9999,0
725628,   40.45,   -99.33,  KHDE, HOLDREGE                         , NE,       9999,0
725635,   42.05,  -102.80,  KAIA, ALLIANCE                         , NE,       1198,0 Usr Rqst 4-12
725636,   42.83,  -103.10,  KCDR, CHADRON MUNICIPAL                , NE,       1005,0 TAF 2-99
725640,   41.15,  -104.82,  KCYS, CHEYENNE/WARREN AFB              , WY,       1872,0 FOUS TAF 2-99
725645,   41.32,  -105.67,  KLAR, LARAMIE/GEN. BREES               , WY,       2218,0 TAF 2-99
725650,   39.87,  -104.67,  KDEN, DENVER INTNL ARPT                , CO,       1656,0 TAF 2-99
725660,   41.87,  -103.60,  KBFF, SCOTTSBLUFF/HEILIG               , NE,       1206,0 FOUS 3-93 TAF 2-99
725690,   42.92,  -106.47,  KCPR, CASPER/NATRONA INTL              , WY,       1612,0 TAF 2-99
725705,   40.43,  -109.52,  KVEL, VERNAL                           , UT,       1608,0 TAF 2-99
725715,   40.48,  -107.22,  KHDN, HAYDEN/YAMPA (AWOS)              , CO,       2012,0 TAF 2-99
725717,   39.53,  -107.73,  KRIL, RIFLE                            , CO,       9999,0
725720,   40.78,  -111.97,  KSLC, SALT LAKE CITY INTL              , UT,       1288,0 NA110 FOUS TAF 2-99
725724,   40.22,  -111.72,  KPVU, PROVO MUNI (AWOS)                , UT,       1369,0 TAF 2-99
725744,   41.60,  -109.07,  KRKS, ROCK SPRINGS                     , WY,       2060,0 TAF 2-99
725745,   41.80,  -107.20,  KRWL, RAWLINS MUNICIPAL                , WY,       2077,0 TAF 2-99
725750,   41.20,  -112.02,  KOGD, OGDEN-HINCKLEY MUNI              , UT,       1362,0 TAF 2-99
725760,   42.82,  -108.73,  KLND, LANDER/HUNT FIELD                , WY,       1694,0 TAF 2-99
725765,   43.07,  -108.47,  KRIW, RIVERTON REGIONAL                , WY,       1684,0 FORMER 7-97 TAF 2-99
725775,   41.28,  -111.03,  EVW , EVANSTON/BURNS FLD               , WY,       2183,0 NWS SLC 4-05
725776,   43.60,  -110.73,  KJAC, JACKSON HOLE (AWOS)              , WY,       1964,0 TAF 2-99
725780,   42.92,  -112.60,  KPIH, POCATELLO MUNICIPAL              , ID,       1365,0 TAF 2-99
725785,   43.52,  -112.07,  KIDA, IDAHO FALLS/FANNING              , ID,       1445,0 TAF 2-99
725788,   44.88,  -116.10,  MYL , MC CALL (ASOS)                   , ID,       1531,0 WRGN 8-97
725805,   40.07,  -118.57,  KLOL, LOVELOCK/DERBY FLD               , NV,       1190,0 TAF 2-99
725810,   40.73,  -114.03,  KENV, WENDOVER (AUT)                   , UT,       1292,0 WRGN 8-97 TAF 2-99
725820,   40.87,  -115.73,  KLKN, ELKO                             , UA,       1608,0 3-02
725825,   40.83,  -115.78,  KEKO, ELKO(AWOS)                       , UA,       1565,0 NA110 TAF 2-99
725827,   41.67,  -115.78,  AWH , WILDHORSE RES/ELKO               , NV,       1902,0 WRGN 8-97
725830,   40.90,  -117.80,  KWMC, WINNEMUCCA MUNI                  , NV,       1315,0 TAF 2-99
725837,   40.38,  -120.57,  KSVE, SUSANVILLE MUNI                  , CA,       1263,0 NWS RNO 2-00
725840,   39.28,  -120.70,  BLU , BLUE CANYON                      , CA,       1609,0 WRGN 8-97
725846,   39.32,  -120.13,  KTRK, TRUCKEE-TAHOE                    , CA,       1798,0 TAF 2-99
725847,   38.90,  -120.00,  KTVL, SOUTH LAKE TAHOE                 , CA,       1909,0 TAF 2-99
725865,   43.50,  -114.30,  KSUN, HAILEY/FRIEDMAN MEM              , ID,       1620,0 WRGN 8-97 TAF 2-99
725866,   42.48,  -114.48,  KTWF, TWIN FALLS/JOSLIN                , ID,       1265,0 WRGN 8-97 TAF 2-99
725867,   42.55,  -113.77,  KBYI, BURLEY MUNICIPAL                 , ID,       1265,0 TAF 2-99
725895,   42.15,  -121.73,  KLMT, KLAMATH FALLS/KINGS              , OR,       1247,0 WRGN 8-97 TAF 2-99
725905,   39.13,  -123.20,  KUKI, UKIAH MUNI (AWOS)                , CA,       187 ,0 TAF 2-99
725910,   40.15,  -122.25,  KRBL, RED BLUFF MUNICIPAL              , CA,       108 ,0 TAF 2-99
725920,   40.50,  -122.30,  KRDD, REDDING MUNICIPAL                , CA,       153 ,0 FOUS 3-93 TAF 2-99
725945,   40.98,  -124.10,  KACV, ARCATA/EUREKA ARPT               , CA,       66  ,0 WRGN 8-97 TAF 2-99
725946,   41.78,  -124.23,  KCEC, CRESCENT CITY                    , CA,       17  ,0 WRGN 8-97 TAF 2-99
725958,   41.50,  -120.53,  KAAT, ALTURAS                          , CA,       1341,0 NWS RNO 3-00
725970,   42.37,  -122.87,  KMFR, MEDFORD/JACKSON CO.              , UA,       405 ,0 NA110 FOUS TAF 2-99
726050,   43.20,   -71.50,  KCON, CONCORD MUNICIPAL                , NH,       105 ,0 FOUS 3-93 TAF 2-99
726055,   43.08,   -70.82,  KPSM, PEASE AFB/PORTSMOUT              , NH,       31  ,0 METAR/TAF 2-99
726060,   43.65,   -70.32,  KPWM, PORTLAND INTL JET                , ME,       19  ,0 NA110 FOUS TAF 2-99
726064,   43.40,   -70.72,  KSFM, SANFORD MUNI (AWOS)              , ME,       74  ,0 TAF 8-09
726077,   44.45,   -68.37,  KBHB, BAR HARBOR (AWOS)                , ME,       26  ,0 MOS/Jensenius 2-99
726079,   44.07,   -69.10,  KRKD, ROCKLAND/KNOX(AWOS)              , ME,       17  ,0 MOS/Jensenius 2-99
726080,   44.92,   -67.00,  KEPO, EASTPORT                         , ME,       23  ,0 2-95
726083,   47.28,   -68.32,  KFVE, FRENCHVILLE                      , ME,       301 ,0 METAR/TAF 2-99
726088,   44.80,   -68.83,  KBGR, BANGOR INTL ARPT                 , ME,       59  ,0 FOUS 3-93 TAF 2-99
726115,   43.35,   -72.52,  VSF , SPRINGFIELD/HARTNES (AS          , VT,       176 ,0 ERHQ 8-97
726116,   43.63,   -72.30,  KLEB, LEBANON MUNICIPAL                , NH,       182 ,0 LIKE NGM 3-96 TAF 2-99
726134,   44.36,   -71.55,  KHIE, WHITEFIELD                       , NH,       327 ,0 Usr Rqst 11-11 TAF
726140,   44.42,   -72.02,  1V4 , ST. JOHNSBURY (ASOS)             , VT,       214 ,0 ERHQ 8-97
726145,   44.20,   -72.57,  KMPV, BARRE-MONTPELIER                 , VT,       355 ,0 ERHQ 8-97 TAF 2-99
726160,   44.58,   -71.18,  KBML, BERLIN MUNICIPAL                 , NH,       353 ,0 MOS/Jensenius 2-99
726170,   44.47,   -73.15,  KBTV, BURLINGTON INTL                  , VT,       104 ,0 FOUS TAF 2-99
726180,   44.53,   -70.53,  KRUM, RUMFORD                          , ME,       205 ,0 3-96
726184,   44.05,   -70.28,  KLEW, AUBURN-LEWISTON                  , ME,       88  ,0 TAF 8-09
726185,   44.32,   -69.80,  KAUG, AUGUSTA STATE ARPT               , ME,       107 ,0 TAF 2-99
726190,   45.47,   -69.58,  KGNR, GREENVILLE (AMOS)                , ME,       316 ,0 MOS/Jensenius 2-99
726196,   45.65,   -68.68,  KMLT, MILLINOCKET MUNI                 , ME,       124 ,0 MOS/Jensenius 2-99
726220,   44.65,   -73.47,  PBG , TTSBUR                           , GH,       0   ,0
726223,   44.93,   -74.85,  KMSS, MASSENA/RICHARDS                 , NY,       65  ,0 ERHQ 8-97 TAF 2-99
726227,   44.00,   -76.01,  KART, WATERTOWN INTL ARPT              , NY,       99  ,0 TAF 2-99
726228,   44.38,   -74.19,  KSLK, SARANAC LAKE/ADIRON              , NY,       507 ,0 ERHQ 8-97 TAF 2-99
726320,   42.70,   -83.47,  DTX , DETROIT/PONTIAC                  , UA,       319 ,0 GCIP 9-95
726340,   44.90,   -84.72,  APX , GAYLORD                          , UA,       447 ,0 7-97
726350,   42.88,   -85.52,  KGRR, GRAND RAPIDS INTL                , MI,       245 ,0 WSR88D 3-93 TAF 2-99
726357,   42.23,   -85.55,  KAZO, KALAMAZOO INTL ARPT              , MI,       266 ,0 TAF 2-99
726360,   43.17,   -86.25,  KMKG, MUSKEGON                         , MI,       193 ,0 TAF 2-99
726370,   42.97,   -83.75,  KFNT, FLINT/BISHOP INTL                , UA,       233 ,0 FORMER NA110 TAF 2-99
726375,   42.67,   -83.42,  KPTK, PONTIAC-OAKLAND                  , MI,       299 ,0 METAR/TAF 2-99
726379,   43.53,   -84.08,  KMBS, SAGINAW/TRI CITY                 , MI,       204 ,0 TAF 2-99
726384,   44.28,   -85.42,  KCAD, CADILLAC/WEXFORD CO              , MI,       1328,0 KGRR 1-02
726385,   44.28,   -86.25,  KMBL, MANISTEE                         , MI,       189 ,0 TAF 10-11
726387,   44.73,   -85.58,  KTVC, TRAVERSE CITY/CHERR              , MI,       190 ,0 3-93 TAF 2-99
726390,   45.07,   -83.57,  KAPN, ALPENA CO. REGIONAL              , MI,       211 ,0 TAF 2-99
726400,   42.95,   -87.90,  KMKE, MILWAUKEE/MITCHELL               , WI,       211 ,0 FOUS TAF 2-99
726410,   43.13,   -89.33,  KMSN, MADISON/DANE RGNL                , WI,       264 ,0 TAF 2-99
