    IGRAv2 STATION LISTING 20230723 - MODIFIED BY KYLE J GILLETT
------------------------------------------------------------------------
Entries may be added, deleted, or edited, BUT FORMAT MUST BE MAINTAINED.
------------------------------------------------------------------------

------------------------------------------------------------------------


ID,LAT,LON,EL(m),NAME
CAM00071861,  50.3830, -102.6830,  602.0,  BROADVIEW                     
CAM00071863,  50.4330, -104.6670,  578.0,  REGINA INTL                   
CAM00071866,  52.1670, -106.7170,  504.0,  SASKATOON DIEFENBAKE          
CAM00071867,  53.9667, -101.1000,  274.0,  THE PAS UA                    
CAM00071869,  53.2170, -105.6670,  428.0,  PRINCE ALBERT ARPT            
CAM00071874,  49.6330, -112.8000,  929.0,  LETHBRIDGE AWOS               
CAM00071876,  52.7670, -108.2500,  548.0,  NORTH BATTLEFORD              
CAM00071877,  51.1170, -114.0170, 1084.0,  CALGARY INTL                  
CAM00071892,  49.2000, -123.1670,    4.0,  VANCOUVER INT. AIRP           
CAM00071893,  49.7167, -124.9000,   25.6,  COMOX A                       
CAM00071896,  53.8830, -122.6670,  691.0,  PRINCE GEORGE                 
CAM00071906,  58.1167,  -68.4167,   60.2,  KUUJJUAQ                      
CAM00071907,  58.4667,  -78.0833,   24.4,  INUKJUAK UA                   
CAM00071908,  53.9000, -122.7900,  600.5,  PRINCE GEORGE UA              
CAM00071909,  63.7500,  -68.5500,   21.9,  IQALUIT UA                    
CAM00071913,  58.7333,  -94.0667,   28.5,  CHURCHILL A UA                
CAM00071915,  64.2000,  -83.3667,   57.3,  CORAL HARBOUR UA              
CAM00071917,  79.9833,  -85.9333,   10.4,  EUREKA UA                     
CAM00071924,  74.7042,  -94.9681,   46.1,  RESOLUTE UA                   
CAM00071925,  69.1333, -105.0667,   25.1,  CAMBRIDGE BAY UA              
CAM00071926,  64.3167,  -96.0000,   50.8,  BAKER LAKE UA                 
CAM00071928,  52.4330, -114.9170,  989.0,  ROCKY MTN HOUSE               
CAM00071932,  56.6500, -111.2170,  369.0,  FORT MCMURRAY ARPT            
CAM00071934,  60.0261, -111.9294,  204.1,  FORT SMITH UA                 
CAM00071938,  67.8000, -115.1000,    9.0,  COPPERMINE                    
CAM00071945,  58.8333, -122.6000,  378.3,  FORT NELSON UA                
CAM00071957,  68.3167, -133.5167,  103.2,  INUVIK UA                     
CAM00071964,  60.7328, -135.0969,  707.0,  WHITEHORSE UA                 
CAM00071968,  68.2300, -135.0000,   10.0,  AKLAVIK                       
CAM00072803,  48.9500,  -59.5670,  150.0,  USAF-DS3-543                  
CAM00072807,  47.3000,  -54.0000,   14.0,  ARGENTIA                      
CAM00072826,  53.2000,  -70.9000,  537.0,  USAF-DS3-548                  
CAM00072848,  53.8330,  -89.8670,  218.0,  USAF-DS3-550                  
CAM00072918,  73.0000,  -85.3000,    0.0,  ARCTIC BAY (NWT)              
CAM00072953,  60.1170, -128.8170,  689.0,  USAF-DS3-576                  
CAM00074127,  54.9170, -109.9670,  625.0,  USAF-DS3-592                  
CAM00074399,  43.7170,  -65.2500,   28.0,  USAF-DS3-594                  
CAXUAC03491,  50.2800,  -64.1700,   23.0,  MINGAN                        
CAXUAE04875,  61.0800,  -69.5500,   88.0,  CAPE HOPES ADVANCE STATION    
CAXUAE04876,  63.5000,  -90.7000,    9.4,  CHESTERFIELD INLET            
CAXUAE04878,  54.6200, -113.3300,  745.0,  MEANOOK                       
CBM00048992,  11.5500,  104.8500,   10.0,  USAF-DS3-300                  
CDM00064700,  12.1333,   15.0333,  295.0,  NDJAMENA                      
CDM00064750,   9.1500,   18.3833,  365.0,  SARH                          
CDM00064753,  18.0000,   19.1670,  234.0,  FAYA                          
CDM00064756,  13.8500,   20.8500,  545.0,  ABECHE                        
CEM00043413,   8.9833,   79.9167,    3.0,  MANNAR                        
CEM00043418,   8.5833,   81.2500,   79.0,  TRINCOMALEE                   
CEM00043421,   8.3333,   80.4167,   93.0,  ANURADHAPURA                  
CEM00043424,   8.0333,   79.8333,    2.0,  PUTTALAM                      
CEM00043466,   6.9000,   79.8667,    7.0,  COLOMBO                       
CEM00043475,   6.8833,   81.8333,    4.0,  POTTUVIL                      
CEM00043497,   6.1167,   81.1333,   18.0,  HAMBANTOTA                    
CFM00064400,  -4.8167,   11.9000,   17.0,  POINTE-NOIRE                  
CFM00064401,  -4.2170,   12.6670,  329.0,  DOLISIE                       
CFM00064450,  -4.2500,   15.2500,  319.0,  BRAZZAVILLE /MAYA-MAYA        
CFM00064453,  -2.5330,   14.7670,  791.0,  DJAMBALA                      
CFM00064458,   1.6167,   16.0500,  352.0,  OUESSO                        
CFM00064459,   1.6170,   18.0670,  335.0,  IMPFONDO                      
CGM00064210,  -4.3830,   15.4330,  313.0,  KINSHASA/NDJILI               
CGM00064220,  -4.3670,   15.2500,  445.0,  KINSHASA/BINZA                
CHM00050353,  51.7170,  126.6500,  179.0,  HUMA                          
CHM00050527,  49.2500,  119.7000,  653.3,  HAILAR                        
CHM00050557,  49.1667,  125.2333,  243.0,  NENJIANG                      
CHM00050603,  48.6670,  116.8170,  556.0,  XIN BARAG YOUQI               
CHM00050745,  47.3830,  123.9170,  148.0,  QIQIHAR                       
CHM00050774,  47.7167,  128.8333,  264.8,  YICHUN                        
CHM00050834,  46.5000,  121.3600,  427.0,  USAF-DS3-303                  
CHM00050873,  46.8170,  130.3330,   80.0,  CHIAMUSSU                     
CHM00050953,  45.9333,  126.5667,  118.3,  HARBIN                        
CHM00051076,  47.7333,   88.0833,  737.0,  ALTAY                         
CHM00051133,  46.7330,   83.0000,  549.0,  TACHENG                       
CHM00051156,  46.8100,   85.7489, 1323.2,  HOBOKSAR                      
CHM00051232,  45.9500,   82.5600, 1067.0,  USAF-DS3-306                  
CHM00051243,  45.6167,   84.8500,  457.0,  KARAMAY                       
CHM00051288,  45.3670,   90.5330, 1651.0,  BAYTIK SHAN                   
CHM00051334,  44.6170,   82.9000,  321.0,  JINGHE                        
CHM00051379,  44.0170,   89.5670,  794.0,  QITAI                         
CHM00051431,  43.9500,   81.3333,  664.0,  YINING                        
CHM00051463,  43.7833,   87.6167,  919.0,  WU LU MU QI                   
CHM00051495,  43.4830,   91.6330,  874.0,  SHISANJIANFANG                
CHM00051573,  42.9330,   89.2000,   37.0,  TURPAN                        
CHM00051628,  41.2600,   80.3000, 1286.0,  USAF-DS3-314                  
CHM00051644,  41.7167,   82.9500, 1083.5,  KUQA                          
CHM00051656,  41.7294,   85.8186,  903.0,  KORLA                         
CHM00051701,  40.4500,   75.3830, 3651.0,  USAF-DS3-317                  
CHM00051709,  39.4833,   75.7500, 1386.7,  KASHI                         
CHM00051711,  40.9330,   78.4500, 1986.0,  AKQI                          
CHM00051716,  39.8000,   78.5670, 1117.0,  BACHU                         
CHM00051765,  40.6330,   87.7000,  847.0,  TIKANLIK                      
CHM00051777,  39.0333,   88.1667,  889.0,  RUOQIANG                      
CHM00051811,  38.4330,   77.2670, 1232.0,  SHACHE                        
CHM00051828,  37.1333,   79.9333, 1375.0,  HOTAN                         
CHM00051839,  37.0667,   82.7167, 1409.0,  MINFENG                       
CHM00051848,  37.9300,   83.6500, 1264.0,  USAF-DS3-321                  
CHM00051855,  38.1500,   85.5500, 1248.0,  USAF-DS3-322                  
CHM00051886,  38.2500,   90.8500, 3139.0,  MANGNAI                       
CHM00051895,  37.8500,   91.6500, 3060.0,  MANGYA                        
CHM00052203,  42.8167,   93.5167,  739.0,  HAMI                          
CHM00052267,  41.9500,  101.0667,  941.0,  EJIN QI                       
CHM00052313,  41.7833,   95.1333, 1935.0,  XING-XING-XIA                 
CHM00052323,  41.8000,   97.0333, 1770.0,  MAZONG SHAN                   
CHM00052391,  41.7500,  103.9667, 1463.0,  PANG-TING-TO-TO-KAI           
CHM00052418,  40.1500,   94.6833, 1140.0,  DUNHUANG                      
CHM00052436,  40.2670,   97.0330, 1527.0,  YUMENZHEN                     
CHM00052495,  40.7500,  104.5000, 1329.0,  BAYAN MOD                     
CHM00052533,  39.7667,   98.4833, 1478.0,  JIUQUAN                       
CHM00052602,  38.8330,   93.3830, 2771.0,  LENGHU                        
CHM00052657,  38.1830,  100.2500, 2700.0,  USAF-DS3-331                  
CHM00052681,  38.6333,  103.0833, 1367.0,  MINQIN                        
CHM00052713,  37.8500,   95.3670, 3174.0,  DA-QAIDAM                     
CHM00052737,  37.3170,   97.2170, 2982.0,  DELINGHA                      
CHM00052818,  36.4167,   94.9000, 2809.0,  GOLMUD                        
CHM00052836,  36.3000,   98.1000, 3190.0,  DOULAN                        
CHM00052856,  36.3500,  100.7800, 2743.0,  USAF-DS3-336                  
CHM00052866,  36.7167,  101.7500, 2296.0,  XINING                        
CHM00052889,  36.0500,  103.8830, 1518.0,  LANZHOU                       
CHM00052908,  35.2170,   93.0830, 4613.0,  WUDAOLIANG                    
CHM00052983,  35.8667,  104.1500, 1875.0,  YU ZHONG                      
CHM00053068,  43.6333,  111.9500,  966.0,  ERENHOT                       
CHM00053083,  44.6170,  114.1500, 1183.0,  NARAN BULAG                   
CHM00053231,  41.4500,  106.3830, 1510.0,  HAILS                         
CHM00053276,  42.4000,  112.9000, 1152.0,  JURH                          
CHM00053336,  41.5667,  108.5167, 1290.0,  HALIUT                        
CHM00053420,  40.9700,  107.1700, 1057.0,  XAMBA                         
CHM00053463,  40.8500,  111.5667, 1153.5,  HOHHOT                        
CHM00053487,  40.1000,  113.3330, 1069.0,  DATONG                        
CHM00053502,  39.7830,  105.7500, 1143.0,  JARTAI                        
CHM00053513,  40.7333,  107.3667, 1041.0,  LINHE                         
CHM00053529,  39.1000,  107.9830, 1381.0,  OTOG QI                       
CHM00053543,  39.8333,  109.9833, 1459.0,  DONGSHENG                     
CHM00053546,  39.2830,  109.7500, 1310.0,  CHASAKOCHI                    
CHM00053564,  39.3830,  111.1500,  861.0,  HEQU                          
CHM00053614,  38.4667,  106.2000, 1112.0,  YINCHUAN                      
CHM00053772,  37.6206,  112.5767,  776.0,  TAIYUAN                       
CHM00053798,  37.1808,  114.3589,  184.0,  XINGTAI                       
CHM00053821,  36.7670,  107.2000, 1322.0,  USAF-DS3-344                  
CHM00053845,  36.5667,  109.4500,  958.9,  YAN AN                        
CHM00053853,  36.7000,  110.9330, 1006.0,  USAF-DS3-345                  
CHM00053898,  36.0500,  114.4000,   64.0,  ANYANG                        
CHM00053915,  35.5500,  106.6667, 1348.0,  PINGLIANG                     
CHM00053942,  35.7500,  109.4170, 1000.0,  USAF-DS3-346                  
CHM00054012,  44.5830,  117.6000,  997.0,  XI UJIMQIN QI                 
CHM00054027,  43.9830,  119.4000,  485.0,  LINDONG                       
CHM00054094,  44.5670,  129.6000,  242.0,  MUDANJIANG                    
CHM00054102,  43.9500,  116.1167, 1004.0,  XILIN HOT                     
CHM00054115,  43.6000,  118.0670,  800.0,  LINXI                         
CHM00054135,  43.6000,  122.2667,  180.0,  TONGLIAO                      
CHM00054161,  43.9000,  125.2167,  238.0,  CHANGCHUN                     
CHM00054218,  42.3000,  118.8333,  668.6,  CHIFENG                       
CHM00054237,  42.0000,  121.6670,  182.0,  USAF-DS3-352                  
CHM00054292,  42.8667,  129.5000,  258.0,  YANJI                         
CHM00054337,  41.1170,  121.0670,   30.0,  JINZHOU                       
CHM00054339,  41.1167,  122.9500,  122.0,  AN SHAN                       
CHM00054342,  41.7333,  123.5167,   49.0,  SHENYANG                      
CHM00054374,  41.8000,  126.8833,  385.0,  LINJIANG                      
CHM00054401,  40.7833,  114.8833,  774.1,  ZHANGJIAKOU                   
CHM00054423,  40.9670,  117.9170,  423.0,  CHENGDE                       
CHM00054497,  40.0830,  124.3330,   13.0,  DANDONG                       
CHM00054511,  39.9333,  116.2833,   32.5,  BEIJING                       
CHM00054534,  39.6667,  118.1167,   57.0,  TANG SHAN                     
CHM00054539,  39.4333,  118.9000,   12.0,  LETING                        
CHM00054602,  38.7330,  115.4830,   17.0,  BAODING                       
CHM00054662,  38.9000,  121.6333,   97.0,  DALIAN                        
CHM00054714,  37.4833,  116.3667,   23.0,  TE HSIEN/TECHOW               
CHM00054727,  36.7000,  117.5500,  123.0,  ZHANGQIU                      
CHM00054753,  37.6170,  120.3170,    5.0,  LONGKOU                       
CHM00054776,  37.4000,  122.6830,   47.0,  CHENGSHANTOU                  
CHM00054823,  36.6830,  116.9830,   58.0,  JINAN                         
CHM00054836,  36.1830,  118.1500,  302.0,  YIYUAN                        
CHM00054843,  36.7000,  119.1167,   38.0,  WEI HSIEN                     
CHM00054857,  36.0667,  120.3333,   77.0,  QINGDAO                       
CHM00054906,  35.2500,  115.4330,   51.0,  USAF-DS3-367                  
CHM00055228,  32.5000,   80.0670, 4279.0,  SHIQUANHE                     
CHM00055248,  32.3000,   84.0500, 4420.0,  USAF-DS3-368                  
CHM00055279,  31.3670,   90.0170, 4701.0,  BAINGOIN                      
CHM00055299,  31.4833,   92.0667, 4508.0,  NAGQU                         
CHM00055472,  30.9500,   88.6330, 4671.0,  XAINZA                        
CHM00055578,  29.2170,   88.9170, 3837.0,  XIGAZE                        
CHM00055591,  29.6667,   91.1333, 3650.0,  LHASA                         
CHM00055664,  28.6330,   87.0830, 4302.0,  TINGRI                        
CHM00055690,  28.5000,   91.8000, -999.9,  USAF-DS3-372                  
CHM00055696,  28.4170,   92.4670, 3900.0,  LHUNZE                        
CHM00055773,  27.7500,   89.1670, 4301.0,  PAGRI                         
CHM00056004,  33.9500,   92.6170, 4535.0,  TUOTUOHE                      
CHM00056029,  33.0000,   96.9500, 3716.9,  YUSHU                         
CHM00056033,  34.9170,   98.2170, 4273.0,  MADOI                         
CHM00056046,  33.7500,   99.6500, 3968.0,  DARLAG                        
CHM00056079,  33.5830,  102.9670, 3441.0,  RUOERGAI                      
CHM00056080,  35.0000,  102.9000, 2910.0,  HEZUO                         
CHM00056096,  33.3830,  104.9170, 1079.0,  WUDU                          
CHM00056106,  31.8670,   93.7670, 4024.0,  SOG XIAN                      
CHM00056116,  31.4170,   95.6000, 3874.0,  DENGQEN                       
CHM00056137,  31.1500,   97.1667, 3307.0,  QAMDO                         
CHM00056146,  31.6167,  100.0000, 3394.0,  GARZE                         
CHM00056172,  31.9000,  102.2330, 2666.0,  BARKAM                        
CHM00056173,  31.8500,  102.7000, 3422.0,  USAF-DS3-379                  
CHM00056187,  30.7500,  103.8667,  549.0,  WENJIANG                      
CHM00056247,  29.9670,   99.0670, 2589.0,  BATANG                        
CHM00056294,  30.6670,  104.0170,  508.0,  CHENGDU                       
CHM00056312,  29.5667,   94.4667, 3001.0,  NYINGCHI                      
CHM00056374,  30.0500,  101.9670, 2617.0,  KANGDING                      
CHM00056444,  28.4500,   98.8830, 3320.0,  DEQEN                         
CHM00056462,  29.0330,  101.5000, 2994.0,  JIULONG                       
CHM00056492,  28.8000,  104.6000,  342.0,  YIBIN                         
CHM00056533,  27.6667,   98.3833, 2051.0,  LA WANG/TZUKEI                
CHM00056571,  27.9000,  102.2667, 1599.0,  XICHANG                       
CHM00056651,  26.8333,  100.2167, 2382.0,  LIJING                        
CHM00056691,  26.8667,  104.2833, 2236.0,  WEINING                       
CHM00056739,  24.9844,   98.5056, 1696.9,  TENGCHONG                     
CHM00056778,  25.0167,  102.6833, 1892.0,  KUNMING                       
CHM00056779,  25.0167,  102.8333, 1982.0,  KAN-HAI-TZU                   
CHM00056951,  23.8833,  100.0833, 1502.4,  LINCANG                       
CHM00056964,  22.7667,  100.9833, 1303.0,  SIMAO                         
CHM00056985,  23.4444,  103.3278, 1313.6,  MENGZI                        
CHM00056989,  22.5000,  103.9500,  138.0,  USAF-DS3-386                  
CHM00057006,  34.5830,  105.7500, 1143.0,  TIANSHUI                      
CHM00057036,  34.3000,  108.9330,  398.0,  XIAN                          
CHM00057067,  34.0803,  111.0728,  659.5,  LUSHI                         
CHM00057083,  34.7167,  113.6500,  111.0,  ZHENGZHOU                     
CHM00057127,  33.0667,  107.0333,  509.0,  HANZHONG                      
CHM00057131,  34.4333,  108.9667,  411.0,  JINGHE                        
CHM00057178,  33.1000,  112.4833,  181.6,  NANYANG                       
CHM00057193,  33.7830,  114.5170,   53.0,  XIHUA                         
CHM00057208,  32.3330,  105.6830, -999.9,  USAF-DS3-398                  
CHM00057237,  32.0670,  108.0330,  674.0,  WANYUAN                       
CHM00057245,  32.7167,  109.0333,  291.0,  ANKANG                        
CHM00057265,  32.3830,  111.6670,   91.0,  GUANGHUA                      
CHM00057290,  32.9670,  114.0500,   85.0,  ZHUMADIAN                     
CHM00057297,  32.1330,  114.0500,  115.0,  XINYANG                       
CHM00057328,  31.2170,  107.5000,  342.0,  DA XIAN                       
CHM00057411,  30.8000,  106.0830,  310.0,  NANCHONG                      
CHM00057447,  30.2833,  109.4667,  458.0,  ENSHI                         
CHM00057461,  30.7333,  111.3667,  257.7,  YICHANG                       
CHM00057494,  30.6000,  114.0500,   24.0,  WUHAN                         
CHM00057516,  29.6000,  106.4000,  541.1,  CHONGQING                     
CHM00057584,  29.3830,  113.0830,   52.0,  YUEYANG                       
CHM00057606,  28.4800,  105.9300,  977.0,  USAF-DS3-410                  
CHM00057633,  28.8330,  108.7670,  665.0,  YOUYANG                       
CHM00057662,  29.0500,  111.6830,   35.0,  CHANGDE                       
CHM00057687,  28.1086,  112.7864,  120.0,  CHANGSHA                      
CHM00057707,  27.3000,  105.2330, 1511.0,  BIJIE                         
CHM00057731,  27.9500,  108.2500,  418.0,  SINAN                         
CHM00057749,  27.5667,  110.0000,  261.0,  HUAIHUA                       
CHM00057799,  27.1170,  114.9670,   78.0,  JIAN                          
CHM00057816,  26.4833,  106.6500, 1223.0,  GUIYANG                       
CHM00057902,  25.4330,  105.1830, 1379.0,  XINGREN                       
CHM00057916,  25.4330,  106.7670,  441.0,  LUODIAN                       
CHM00057932,  25.9670,  108.5330,  287.0,  RONGJIANG                     
